,0
156,-0.7810602
157,0.38144827
158,-0.6730359
159,0.20963874
160,-0.060021687
161,-0.2303116
162,-0.7084684
163,-0.10238589
164,0.9094623
165,-0.071413726
166,-0.12999827
167,0.03572032
168,-0.3102403
169,0.04709629
170,-0.47155845
171,-0.36625725
172,0.09738771
173,0.4853834
174,-0.04804527
175,-0.17600122
176,0.5447062
177,-0.5947176
178,-0.3032447
179,-0.41656268
180,-0.31430382
181,-0.47670114
182,-0.5084742
183,-0.5437835
184,-0.09211297
185,0.54769343
186,0.8099731
187,-0.109575085
188,-0.115269616
189,0.91179746
190,0.53508425
191,0.38721657
192,-0.003932573
193,-0.30581647
194,-0.27307937
195,-0.39936826
196,0.6598909
197,-0.4674092
198,0.29042688
199,-0.37281856
200,0.30858386
201,0.045530744
202,-0.60792196
203,-0.23106155
204,-0.2919934
205,0.24224514
206,-0.21516943
207,-0.3189893
208,0.1403403
209,-0.25504178
210,-0.24259216
211,-0.7534187
212,0.30317047
213,0.26923674
214,-0.3831366
215,0.3703705
216,-0.07159549
217,1.1015933
218,0.09683529
219,-0.53033036
220,0.7270934
221,-0.34369034
222,0.8892418
223,1.0814192
224,0.34802616
225,-0.14361049
226,-0.34997886
227,-0.42932037
228,-0.5393955
229,-0.7166078
230,-0.3542713
231,-0.57450503
232,0.5374004
233,-0.43370146
234,-0.22283539
235,0.12462736
236,-0.37252182
237,-0.55206746
238,0.26143423
239,-0.5350396
240,-0.8662336
241,-0.12648112
242,-0.5553794
243,-0.34413466
244,0.67090344
245,-0.20839256
246,-0.3633704
247,-0.16631088
248,-0.23907882
249,-0.6035086
250,-0.25993592
251,0.26252034
252,-0.3339948
253,-0.08110866
254,-0.5830814
255,-0.06421249
256,-0.25840524
257,-0.1939244
258,-0.18295884
259,-0.5675968
260,-0.64234424
261,0.9890603
262,-0.2734502
263,-0.29823676
264,-0.17061
265,-0.11025346
266,-0.19972113
267,-0.5329448
268,-0.13857155
269,-0.36378378
