,0
319,1.2752267
320,0.3496388
321,1.0433939
322,0.65081775
323,0.8750435
324,1.1559029
325,-1.4964377
326,-0.8991766
327,0.57204044
328,-1.2864795
329,-0.68764085
330,-0.7859281
331,0.98860943
332,-1.5101374
333,0.6548089
334,-1.1584084
335,-1.1992677
336,0.77468395
337,0.5303622
338,1.268179
339,-0.042183254
340,0.84403676
341,0.811708
342,-0.9348224
343,0.9067612
344,0.13565645
345,0.88113713
346,-1.5932177
347,-0.20359951
348,-1.5869439
349,-0.5972455
350,0.58099544
351,0.72232425
352,-1.5176889
353,-0.57262737
354,1.1453677
355,0.523404
356,-1.6272639
357,-1.0842376
358,0.76060593
359,1.1240807
360,0.2790584
361,1.5428436
362,-1.2228494
363,0.87590504
364,0.551082
365,0.3842732
366,0.6430798
367,-1.4048388
368,0.97587466
369,0.95547974
370,0.7128912
371,1.1583619
372,-1.2778995
373,0.66959214
374,0.2730676
375,-1.2042401
376,-0.67121595
377,-0.25189438
378,0.6923833
379,0.96220946
380,-2.003708
381,1.3366901
382,-0.97731197
383,0.65391386
384,0.8434429
385,-1.1985925
386,0.7958797
387,0.936612
388,0.4127217
389,0.7127756
390,0.4363864
391,1.1502291
392,0.80142474
393,0.43465692
394,-0.6419067
395,-1.3383509
396,-0.8729414
397,-1.4344038
398,0.66768503
399,0.5829916
400,0.7879797
401,-0.8135884
402,-0.6998301
403,0.89046264
404,0.6526486
405,1.271854
406,0.96217084
407,0.24229974
408,0.8478364
409,0.6872989
410,0.61282325
411,-0.7623405
412,-1.3860413
413,0.556664
414,0.9589673
415,0.82809967
416,-0.09770724
417,-1.006079
418,-0.48104477
419,0.5066639
420,0.15101492
421,0.47901058
422,-0.73235554
423,0.87104774
424,0.7311622
425,-0.9443754
426,-1.0004638
427,-0.9239646
428,0.90796256
429,0.9381664
430,-2.0576353
431,0.8223168
432,-1.5314193
433,-1.1205975
434,1.124086
435,0.98631823
436,0.54290307
437,0.95072436
438,1.1969916
439,-0.6016836
440,-1.4606591
441,-0.8755586
442,-1.6732093
443,1.0568961
444,-0.13981365
445,0.40037334
446,-2.1793349
447,0.62791467
448,0.77916145
449,-0.4771311
450,0.96098334
451,0.92532206
452,-1.8817883
453,-0.97049403
454,-0.43356472
455,-1.8137237
456,1.3242737
457,0.6111821
458,-1.1113622
459,-0.05520506
460,0.5233876
461,-1.9426894
462,1.6778287
463,0.8338487
464,1.0521011
465,-0.29073516
466,0.90944195
467,-1.1820289
468,0.736459
469,0.30256963
470,-0.7691029
471,0.60389686
472,-0.86902356
473,-1.5549513
474,-1.8006388
475,0.67693365
476,0.7824161
477,0.8129828
478,-1.8785734
479,-0.28296104
480,-0.88361484
481,-1.7139865
482,0.9821997
483,1.333018
484,-1.6159748
485,0.53402436
486,0.59528095
487,0.57952225
488,-1.0485605
489,0.75297165
490,0.56451064
491,-0.060149025
492,-0.80465716
493,-1.3965422
494,0.6498454
495,0.72942543
496,-1.4945568
497,0.8826018
498,-1.2129358
499,0.52829516
500,-0.80443764
501,0.49004775
502,-0.6665881
503,0.73841846
504,-1.6568495
505,0.8917537
506,0.7250682
507,0.8518375
508,-0.5587772
509,-2.1529489
510,-0.9213337
511,-0.115097865
512,-1.0765923
513,0.7448541
514,-1.7200447
515,-0.6857097
516,0.2438052
517,0.6305789
518,-1.4706911
519,0.71107006
520,0.61313915
521,0.5462174
522,-0.98545593
523,-1.0270065
524,-1.4862927
525,1.7004412
526,0.25662994
527,-0.9100989
528,-0.87419534
529,0.7531109
530,0.5927175
531,-0.563851
532,0.27065468
533,0.93729365
534,-1.0015904
535,-1.6532723
536,0.7352735
537,0.74375165
538,0.63914114
539,0.68605906
540,-1.3933498
541,0.52603704
542,-1.4997642
543,0.44354388
544,0.7419504
545,0.58613396
546,0.5591762
547,-1.1794134
548,-1.0390812
549,0.46907336
550,-1.4674275
551,0.61960006
552,-1.0644583
553,0.63417
554,-1.6427685
555,-1.5249947
556,-0.0787562
557,1.1454576
558,1.1609625
559,-1.3160735
560,0.5267576
561,0.82297844
562,-2.101766
563,0.20666498
564,-0.58258647
565,-2.403119
