,0
147,-90.09983
148,-79.47051
149,-84.97446
150,-65.88554
151,-85.205536
152,-97.55111
153,-76.73531
154,-84.91778
155,-64.20122
156,-106.29309
157,-120.142204
158,-74.57986
159,-67.28776
160,-63.80964
161,-110.69086
162,-113.116104
163,-97.990456
164,-113.43598
165,-110.29302
166,-116.46459
167,-76.1408
168,-84.296326
169,-81.65521
170,-70.83773
171,-97.651825
172,-74.53115
173,-99.847206
174,-84.49291
175,-99.400734
176,-100.99757
177,-80.774994
178,-116.53515
179,-78.08196
180,-112.999695
181,-116.88082
182,-73.93229
183,-80.73624
184,-114.99827
185,-120.309135
186,-104.2269
187,-101.36652
188,-74.33068
189,-81.802704
190,-71.586914
191,-77.23921
192,-97.5856
193,-107.91186
194,-92.64325
195,-115.75085
196,-96.23573
197,-112.10944
198,-77.22007
199,-56.630486
200,-107.72074
201,-92.224144
202,-93.68119
203,-84.97993
204,-70.39414
205,-123.32029
206,-124.312164
207,-117.955284
208,-88.39177
209,-79.80537
210,-67.544655
211,-82.08169
212,-130.69261
213,-70.17065
214,-73.68925
215,-82.43254
216,-81.21894
217,-133.31157
218,-70.9584
219,-79.658485
220,-111.80948
221,-81.76213
222,-90.2949
223,-109.0193
224,-65.04578
225,-113.8891
226,-107.21263
227,-122.18911
228,-129.62782
229,-68.44046
230,-89.9077
231,-104.630226
232,-113.57539
233,-80.832344
234,-114.28039
235,-113.15331
236,-120.6775
237,-109.46138
238,-80.97727
239,-114.864044
240,-121.85304
241,-86.71508
242,-91.08926
243,-101.0956
244,-81.691086
245,-107.376686
246,-104.22261
247,-80.233925
248,-95.69237
249,-111.12286
250,-58.369232
251,-117.59223
252,-67.85079
253,-91.6735
254,-106.99299
255,-115.98652
256,-80.664505
257,-81.66853
258,-83.53782
259,-97.67378
260,-81.04097
261,-110.201195
262,-81.622826
263,-123.46978
264,-111.86706
265,-108.5875
266,-119.90788
267,-97.685524
268,-79.89743
269,-85.959946
270,-63.466812
271,-59.599533
272,-101.09494
273,-86.68504
274,-55.522594
275,-126.07571
276,-85.15078
277,-120.93986
278,-133.0259
279,-107.85236
280,-97.3771
281,-94.82421
282,-84.05873
283,-119.20903
284,-74.24929
285,-81.21257
286,-102.73687
287,-85.76109
288,-116.327614
289,-77.08903
290,-64.8948
291,-79.79281
292,-103.618355
293,-107.28764
294,-77.64681
295,-62.082066
296,-107.72736
297,-74.06722
298,-101.0153
299,-74.75237
300,-68.20632
301,-97.82325
302,-122.09684
303,-127.89063
304,-70.001495
305,-93.96301
306,-92.11064
307,-80.832344
308,-85.07347
309,-86.0014
310,-89.029396
311,-109.8794
312,-120.817055
313,-113.044975
314,-71.91189
315,-126.13202
316,-122.007484
317,-86.32571
318,-86.0973
319,-123.31014
320,-94.31629
321,-113.852234
322,-111.47793
323,-126.14766
324,-107.113884
325,-79.80905
326,-76.23812
327,-129.59842
328,-67.13176
329,-67.23152
330,-97.58437
331,-110.915596
332,-68.051445
333,-91.69445
334,-98.89111
335,-104.88314
336,-77.93309
337,-116.3164
338,-108.81899
339,-76.02629
340,-79.081566
341,-75.41316
342,-108.36146
343,-100.06332
344,-81.73241
345,-99.347626
346,-78.579445
347,-109.8527
348,-90.8359
349,-74.410995
350,-75.8081
351,-97.632515
352,-117.71986
353,-81.2362
354,-92.67788
355,-110.596176
356,-65.79781
357,-82.35735
358,-107.6604
359,-97.16822
360,-108.397606
361,-68.71902
362,-82.63053
363,-78.689926
364,-82.100075
365,-71.419876
366,-81.15007
367,-79.368164
368,-81.259514
369,-106.127556
370,-78.27508
371,-127.068954
372,-108.69993
373,-74.25967
374,-111.45639
375,-78.44573
376,-88.608406
377,-110.80647
378,-90.345535
379,-81.90006
380,-113.15884
381,-106.22551
382,-115.48758
383,-107.966064
384,-95.29223
385,-119.02206
386,-63.613777
387,-64.90877
388,-124.80704
389,-76.67066
390,-81.11869
391,-113.96891
392,-59.596573
393,-116.69512
394,-99.48493
395,-92.47082
396,-80.56253
397,-105.455894
398,-121.40545
399,-80.69327
400,-81.576096
401,-96.379005
402,-66.284615
403,-112.03677
404,-67.30712
405,-81.02451
406,-96.576324
407,-104.07203
408,-122.71285
409,-99.46443
410,-122.89759
411,-95.841225
412,-100.42107
413,-88.212944
414,-70.3272
415,-116.83906
416,-118.25585
417,-111.309845
418,-81.86452
419,-54.289696
420,-127.18923
421,-80.30253
422,-102.24328
423,-118.15041
424,-72.269424
425,-94.22473
426,-75.01998
427,-85.26616
428,-79.46636
429,-110.72652
430,-71.72371
431,-113.354065
432,-109.60007
433,-73.937836
434,-64.32668
435,-112.56602
436,-96.950676
437,-91.462204
438,-113.308426
439,-93.74374
440,-124.37525
441,-119.0689
442,-119.26025
443,-128.79767
444,-114.80947
445,-84.09121
446,-58.754578
447,-94.256935
448,-120.318275
449,-76.32231
450,-120.61175
451,-116.767235
452,-65.87325
453,-76.33768
454,-79.63892
455,-81.30417
456,-70.94531
457,-66.62809
458,-74.22054
459,-103.26045
460,-75.02953
461,-108.22996
462,-87.6007
463,-77.53954
464,-120.94488
465,-83.53782
466,-110.16708
467,-108.32708
468,-147.73778
469,-116.51814
470,-105.38958
471,-81.17034
472,-74.410995
473,-82.5044
474,-101.941696
475,-70.961876
476,-115.370316
477,-78.67398
478,-73.87383
479,-109.71322
480,-102.866646
481,-97.511314
482,-100.41391
483,-74.37878
484,-73.96374
485,-122.615036
486,-103.45246
487,-109.6886
488,-67.57864
489,-80.45884
490,-94.42238
491,-113.88865
492,-107.04254
493,-72.790634
