,0
244,0.59061706
245,-0.9355556
246,-0.99534446
247,0.3381806
248,-1.0
249,-0.99999994
250,0.75767577
251,-0.9999998
252,0.90564245
253,-0.89262635
254,-0.9999713
255,-0.9113071
256,0.52985305
257,0.6357347
258,0.44364214
259,-0.9980386
260,-0.8331236
261,-0.9822383
262,-0.05583811
263,-1.0
264,-0.9983576
265,-0.9999984
266,-0.9998443
267,-0.9235919
268,0.26420522
269,-0.4083254
270,0.38968733
271,0.95901555
272,-0.9803676
273,-0.08227895
274,0.9045801
275,-0.9999544
276,-0.8890668
277,-0.9999968
278,-1.0
279,-1.0
280,-0.99987894
281,-0.44430146
282,0.7929863
283,-0.96106815
284,0.22172561
285,-0.90509105
286,-0.99727297
287,0.4260961
288,-0.9999767
289,-0.05110121
290,0.82325286
291,-0.9422705
292,-0.9994556
293,-0.96009797
294,0.45615506
295,0.42546836
296,-0.99916345
297,0.69729674
298,-0.97837114
299,0.8457628
300,0.8914154
301,-0.9999127
302,-1.0
303,-0.999998
304,0.6066225
305,-0.9339332
306,-0.72687465
307,0.37889564
308,0.31425986
309,0.46487153
310,0.42701805
311,-0.6940124
312,-1.0
313,-0.9702397
314,0.50117344
315,-0.9995301
316,-0.9874586
317,-0.9995284
318,-0.999993
319,-0.99998987
320,0.64261675
321,-1.0
322,-0.99467665
323,-1.0
324,-0.999688
325,-0.9775968
326,0.2843274
327,-0.9999922
328,0.918248
329,0.789264
330,0.39599624
331,-0.99998766
332,0.6852816
333,-0.9999898
334,-0.9999875
335,-0.9712175
336,0.030517666
337,-0.98844427
338,-0.99982196
339,0.29708785
340,0.8005964
341,0.34713942
342,-0.9999982
343,-0.98583233
344,0.6252159
345,-0.9996485
346,-0.95523375
347,-0.99610883
348,-1.0
349,0.65189415
350,0.67481166
351,-0.95018435
352,-0.9781795
353,-0.8816613
354,-0.9090076
355,-0.995725
356,0.90001637
357,0.6268669
358,-0.99327016
359,-0.9440256
360,-0.99860567
361,0.9899874
362,0.33955637
363,0.10777535
364,0.61339736
365,0.12606761
366,0.7114451
367,0.66626334
368,-0.92182446
369,-0.8953647
370,0.7469024
371,-1.0
372,-1.0
373,0.6765675
374,-1.0
375,0.8190985
376,-0.7085811
377,-0.999852
378,0.52213454
379,0.44081742
380,-1.0
381,-0.079873964
382,-0.99972093
383,-1.0
384,-0.9999972
385,-0.9999913
386,0.40519786
387,0.43011302
388,-0.99999654
389,0.6884995
