"","x"
"300",0.0136594697101684
"301",0.0137446620515187
"302",0.00518659078105248
"303",-0.00424878653241421
"304",0.0115519698613453
"305",0.0113841639826678
"306",0.0135670306881383
"307",0.0139632865602854
"308",0.0137702920141183
"309",0.0135725256229025
"310",0.0135655861412468
"311",0.0135336121951566
"312",0.013111886590053
"313",-0.0049710480699787
"314",0.00215609495567561
"315",0.0137857860073404
"316",0.00256956055853374
"317",0.00920133901919744
"318",0.00892838407706308
"319",0.0139982103283455
"320",-0.00533441613588538
"321",0.0130048097240388
"322",-0.00463369803242228
"323",-0.00363673959072613
"324",0.00560549172213143
"325",0.0016876842108917
"326",0.00752269766153882
"327",0.0138111272709994
"328",-0.00625602984755939
"329",0.0139465108999489
"330",0.0121693357639508
"331",0.0133466055417502
"332",-0.0071114536801212
"333",0.0144657809207549
"334",-0.00613955685122569
"335",-0.00633393116359252
"336",-0.00252836594767498
"337",0.0111548924826723
"338",-0.00124171990142769
"339",-0.00124295226473545
"340",0.011689285073062
"341",0.013783823629817
"342",0.0140120653350603
"343",-0.00708979320492946
"344",-0.00535566309874404
"345",0.0135814310462667
"346",0.00222956061365507
"347",0.0139883168160754
"348",-0.00422273998397793
"349",-0.00358961015283539
"350",0.0138685909143241
"351",0.0136049794275411
"352",0.0136174401432264
"353",-0.00358246379650398
"354",0.0139107479197225
"355",0.0135933864858639
"356",0.0043785222567788
"357",0.0145632753653161
"358",0.0134999683122183
"359",-0.00094375426234683
"360",-0.00552519526940769
"361",0.00218201729037055
"362",0.0139847401546159
"363",0.0135251201081629
"364",0.0141502708343446
"365",0.0135941577494392
"366",0.011494314209812
"367",0.0135235795291503
"368",0.0104400066187368
"369",0.0139031704836148
"370",0.00511929733598789
"371",0.0135804343708931
"372",4.85107907248045e-05
"373",-0.00538367469586172
"374",0.0138596950729204
"375",-0.00541963037245101
"376",0.0134850219534107
"377",0.0136199161061265
"378",0.00216122836276927
"379",0.0133999785606078
"380",0.0136403970048885
"381",-0.00598753702483636
"382",0.0128427687932158
"383",-0.00424978752286591
"384",-0.0043113525729405
"385",-0.00628957010340082
"386",-0.00399242589883664
"387",0.00759586106140791
"388",0.0114402493648258
"389",-0.00366089103823092
"390",0.013454043901391
"391",0.0139077599110642
"392",-0.00445655738859659
"393",0.0139062080131357
"394",-0.00560999468740872
"395",-0.00652563278505584
"396",0.0136550797430071
"397",0.0135922676990412
"398",0.00544758414585317
"399",0.00952308046971533
"400",0.0137626867894621
"401",-0.00611511438373187
"402",-0.00427587857835902
"403",0.0144249858147559
"404",-0.00535103416990776
"405",0.0109268709077003
"406",0.0139104609017214
"407",0.002916997101758
"408",-0.00399035466052478
"409",-0.00445462515423656
"410",0.0137796159147949
"411",-0.00122954238430855
"412",0.0104750020079628
"413",0.00611773082678378
"414",0.00485552129248833
"415",0.0143435306471705
"416",0.00933952317503825
"417",0.00170418429830342
"418",0.0039024971931221
"419",0.0135832953752409
"420",0.0126096343593069
"421",-0.00519041707604434
"422",0.0136060357467617
"423",0.00250744686308437
"424",0.00385997995030513
"425",0.0138024797985249
"426",0.000252510433087144
"427",0.0136292329930104
"428",0.00657642376776561
"429",0.0136133056197671
"430",-0.00424672903959547
"431",0.0137642771991921
"432",-0.00327759620597361
"433",-0.00440303052753929
"434",0.0143780338721611
"435",0.011610478615106
"436",-0.00322536607460044
"437",0.0145761605685577
"438",0.0133623886338108
"439",0.00498629921332095
"440",-0.00346569515119238
"441",-0.00219001010683688
"442",0.00167677906534213
"443",0.00237434029674984
"444",-0.00601041033135264
"445",-0.0063045533483966
"446",0.0135065123419667
"447",0.0112755972672833
"448",0.0137771230151428
"449",0.00908126752839921
"450",0.01371999882904
"451",0.00930382318789834
"452",-0.000707268405281359
"453",0.011337799338656
"454",0.00653344907893206
"455",0.0140837604284127
"456",0.0139015828951548
"457",0.00747967047886656
"458",0.0140535830255147
"459",0.0138573360491592
"460",-0.00495834132788806
"461",0.0138345396065302
"462",-0.00379790879764977
"463",0.0135870084516836
"464",0.0137581945277173
"465",-0.00582241735769548
"466",0.013747483960228
"467",0.0148241646121389
"468",-0.00533248082348277
"469",-0.00254224637054644
"470",-0.000729158973922866
"471",0.0142072766056167
"472",0.0139061519836466
"473",0.0138685909143241
"474",0.0140607695267658
"475",-0.00494113969089995
"476",0.010999477239219
"477",-0.00472175254186225
"478",0.0118145302678258
"479",0.0138355085936312
"480",-0.00630816448221566
"481",-0.00642193451513608
"482",0.0145737297905829
"483",0.0137540382845718
"484",0.0138667476568498
"485",0.0138436134977076
"486",0.0120604662505031
"487",0.0011752629319379
"488",-0.00337153894700855
"489",0.0139648594525551
"490",0.0135798305377222
"491",-0.00710645637706332
"492",0.00326423223729096
"493",-0.000709963664010942
"494",0.0139306674863983
"495",-0.000193208431219172
"496",0.0142091257452809
"497",-0.00306279523286966
"498",-0.000889287478304497
"499",0.00414729032131212
"500",0.013580203748651
"501",0.0133641230878586
"502",-0.00520001701475551
"503",0.0138514412549173
"504",0.0146305112321439
"505",0.00190059740321395
"506",-0.00514621231055797
"507",0.00915979153603967
"508",0.0120117836314179
"509",0.00318069969728324
"510",0.0139874715843822
"511",0.0119218782638014
"512",0.0132578469904064
"513",0.00592204384618087
"514",0.00270884044850169
"515",0.0136085868529165
"516",0.014414533855932
"517",0.0137408686200316
"518",0.0118058799835475
"519",0.0119820989431406
"520",0.0113633835663001
"521",-0.00336598918111903
"522",0.0113882757259376
"523",0.0146631634079526
"524",0.0139031704836148
"525",0.0128014597523164
"526",-0.00300921498111232
"527",0.0144855621367888
"528",0.00425234311537973
"529",-0.000612361628017121
"530",0.00253945395667403
"531",0.0135434244596818
"532",0.0115923362304326
"533",0.0115940546875861
"534",-0.00167541460976561
"535",0.0140092695058332
"536",0.00260609100800593
"537",0.013249884218624
"538",0.00634457717107258
"539",0.0143198012588491
"540",0.0113836919376377
"541",0.0135444162186277
"542",-0.00417903493178179
"543",0.0135706904800043
"544",0.00265812014524434
"545",-0.00583679368507065
"546",0.0135434244596818
"547",-0.00403250933073889
"548",0.0106358387345663
"549",0.0137997107784065
"550",0.0138747094978722
"551",0.0143392210295165
"552",0.0135328824589396
"553",0.0137075497995938
"554",0.013451870286943
"555",-0.00105699293489852
"556",0.0135669101166798
"557",-0.00457862129928484
"558",0.0133124065611006
"559",0.00537292488027845
"560",0.0136850224507348
"561",-0.00519077822420912
"562",0.0130151196034596
"563",0.0138796977756713
"564",0.0133627481500279
"565",0.0120553121605655
"566",0.0138741669451442
"567",-0.00672176989164913
"568",0.0140438056943493
"569",0.0139995339743779
"570",0.0137021687048401
"571",0.0135306078826567
"572",0.00995937710917129
"573",0.0136018412894822
"574",-0.0065241236363687
"575",0.0143269161945137
"576",-0.00135625635447229
"577",-0.00628692648084559
"578",0.0146631634079526
"579",0.0123043233921831
"580",-0.00486542831931691
"581",0.013691537984131
"582",0.0134827386946423
"583",0.0119304326413566
"584",0.00283508125303835
"585",0.0136979537016958
"586",0.0133644238007707
"587",-0.00203516956134935
"588",0.0141628484530041
"589",0.00636161522998327
"590",-0.00443861484484354
"591",0.00407969402828724
"592",-0.00399908018663089
"593",-0.00519665717861777
"594",0.00255204226056697
"595",0.0135903392594104
"596",0.0139058972957542
"597",-0.00463684619618708
"598",0.0144604362416309
"599",0.0137230262712331
"600",0.0098423006743722
"601",0.0141602637713111
"602",0.0139529759692495
"603",0.013674508246708
"604",0.00751011582315278
"605",0.0136424957457707
"606",0.0143281520400401
"607",-0.00411264364812085
"608",-0.00529249490829253
"609",0.0136150134616385
"610",0.0020566651574776
"611",0.00227479180196639
"612",-0.00720703989174902
"613",0.01439641856158
"614",0.0135890874273191
"615",-0.00566282364538051
"616",0.00314874751478315
"617",0.00591346076447696
"618",-0.00460950171494613
"619",0.000294623431064502
"620",0.00307656623722018
"621",0.0135781190752967
"622",0.00422369873779053
"623",0.0135698101627479
"624",0.00331174720836724
"625",0.0139723859560014
"626",0.0024965978516543
"627",0.0136326092973988
"628",0.010754223970845
"629",0.0109737359284915
"630",0.00184510711398039
"631",-0.00150327852224543
"632",0.0115901735303347
"633",-0.00544236353267908
"634",0.013593883095042
"635",0.00533226669496894
"636",0.00322875707375168
"637",0.0133705404743265
"638",-0.0011998684648601
"639",0.0135624370014195
"640",0.0135763072299809
"641",0.0138572106781878
"642",0.0135291995564787
"643",0.0134860567490986
"644",0.000931943654127319
"645",0.0111279005910114
"646",-0.00633900699665011
"647",0.0134433462163115
"648",0.00366213924723916
"649",0.00318541383707685
"650",0.0116797591039299
"651",0.0114235102341401
"652",0.0135348465305703
"653",0.0138628946840283
"654",0.0110282986086969
"655",0.0111254649627569
"656",-0.00444766966785593
"657",-0.00418692143009006
"658",0.0109739985791784
"659",-0.00487586447160161
"660",0.0115925581959008
"661",0.0135826951552258
"662",0.0135189626718038
"663",-0.00139813180100198
"664",-0.00306905815326813
"665",0.0137065756218081
"666",0.0138244803353145
"667",0.0138747094978722
"668",0.0138747094978722
"669",0.000184535682051434
"670",0.00578098233426113
"671",-0.00511480591302263
"672",0.01422332987645
"673",0.000964779084349487
"674",0.0135551777089756
"675",0.0149705428651277
"676",0.0135127747812952
"677",0.0024142635379721
"678",0.0137859415020993
"679",0.0139315015557563
"680",-0.000116195272093002
"681",-0.00280832993752313
"682",0.0138743509468939
"683",0.0123075911868662
"684",0.0120503557596031
"685",0.0139884407932667
"686",0.00270765538272448
"687",0.0135963674830992
"688",-0.0065982911260679
"689",0.0138603086481796
"690",0.0140748752756672
"691",-0.00474311136088603
"692",0.0134833101020497
"693",0.0139080208638373
"694",0.0142173219460062
"695",0.0135604856809241
"696",-0.000684534112806472
"697",-0.00144337794116369
"698",0.0135079071986707
"699",0.0141041125363595
"700",-0.00617866695815493
"701",-0.0042128055230438
"702",0.0134126131416054
"703",0.0138719695942827
"704",0.0135891699973222
"705",0.00782654555930284
"706",0.0126514472665976
"707",0.0135737707051001
"708",-0.000311255882706873
"709",-0.00483489335111049
"710",0.0129578000633379
"711",-0.00553655642940823
"712",0.0135399217427076
"713",-0.00422670756696576
"714",0.0138244803353145
"715",0.0135347710640121
"716",0.0112295480978992
"717",-0.00280886379694709
"718",0.0118140716011819
"719",0.00956040785540438
"720",0.0135970858475877
"721",0.0138014453595347
"722",0.0139678223478209
"723",-0.00197198999390604
"724",0.0135942222147126
"725",0.0136075261806035
"726",0.0126090361512592
"727",-0.00361621666790229
"728",0.0135767871496807
"729",0.0142652655341302
"730",0.00459912160048139
"731",0.00940029768230093
"732",0.0136825322603291
"733",0.0117095614698824
"734",0.0135307875992866
"735",0.00285144686138667
"736",0.011878953330602
"737",0.0125370548561672
"738",0.0135431663701616
"739",0.00342516063571809
"740",0.0105576935797812
"741",0.0136054693668975
"742",-0.0059392029521155
"743",-0.00336763959671045
"744",0.0132206565280718
"745",0.0135542783377213
"746",-0.00439293403913086
"747",-0.00600261847895929
"748",0.013825880438293
"749",0.0103850441733693
"750",0.00299580814600734
"751",0.01127880836528
"752",0.0130509817121839
"753",0.0074835062556996
"754",0.00469922667934966
"755",0.00294979348777163
"756",0.0143280693479611
"757",0.00823637941489731
"758",0.00811312689465788
"759",-0.00572686680486019
"760",0.0138440405401929
"761",-0.00412571111884687
"762",0.0138747094978722
"763",0.00349328553447792
"764",0.0138440405401929
"765",0.0123719858980372
"766",0.0137176169369804
"767",0.0138557182373255
"768",-0.000715222229734105
"769",0.0013571535481241
"770",0.0135384843419731
"771",-0.00314588058743098
"772",0.00375592392310075
"773",0.013747483960228
"774",0.00159155534850332
"775",0.00544862730167552
"776",-0.00533446180263201
"777",0.0138615268581817
"778",0.0140695155734105
"779",0.0137833848442129
"780",0.00132774724610841
"781",-0.00117394633296738
"782",0.0114286507329882
"783",0.0024965978516543
"784",0.0122480178227273
"785",0.0118261450209991
"786",0.00321908403124341
"787",0.013474520468851
"788",0.0142045793834035
"789",-0.00291703908842356
"790",-0.0063053498665357
"791",0.0138466873134227
"792",0.0140602437398754
"793",0.0131267623459524
"794",0.0117218484550452
"795",0.00524560237097947
"796",0.00256361201699125
"797",0.0141654030510818
"798",0.00148067088121131
"799",0.00376035246983594
"800",0.0138414033448481
"801",0.00369731386854755
"802",-0.00490582572333328
"803",-0.00101490095497001
"804",-0.00189007271440363
"805",0.0124289442737747
"806",0.0143314721354161
"807",0.0143755936132603
"808",0.0133549177321515
"809",0.0136029838036811
"810",0.0137828541715619
"811",-0.00147882366328441
"812",0.0137833848442129
"813",0.0139800760548616
"814",0.00624351410902519
"815",0.013369814516766
"816",-0.00481802585875991
"817",0.0147384800435111
"818",-0.00358961015283539
"819",0.0136673514924665
"820",0.00375922913214537
"821",0.00153232990269819
"822",0.0116774266392173
"823",-0.00513957725437214
"824",0.0123886862589611
"825",-0.00272099702186956
"826",0.0136673251337896
"827",-0.00149616130908006
"828",0.0137841717577573
"829",0.0143773619446695
"830",-0.00122283536034507
"831",0.0113592903003701
"832",0.0135152251279021
"833",-0.00378098316767519
"834",0.000859093967038337
"835",-0.00111621132609451
"836",0.0127939718961543
"837",0.00933952317503825
"838",0.0138392295410384
"839",0.0143280693479611
"840",-0.00602077165503214
"841",-0.00683543998767363
"842",0.0134637842509854
"843",0.0134540258135608
"844",0.0134003628553189
"845",-0.0062773986870441
"846",0.0134766936389737
"847",0.0137593188956626
"848",0.00292939333946609
"849",0.00451122858295399
"850",0.00526221141928102
"851",0.0139105131857603
"852",0.00306255612933342
"853",0.0138385738000532
"854",-0.00101956410214142
"855",0.00490283384396629
"856",0.0139275275123937
"857",0.0138478571560779
"858",0.0135897333373361
"859",0.0140100425533768
"860",0.013396861214936
"861",-0.00574137119866581
"862",0.00188787561707934
"863",0.0138463507659483
"864",0.0135402624950108
"865",0.0114286507329882
"866",0.00195210715373165
"867",0.0137541484983538
"868",0.013709105242317
"869",0.0136315191947826
"870",0.0125007234718909
"871",0.00313518618090043
"872",-0.00533357908829011
"873",0.0138002722866016
"874",0.0138603086481796
"875",0.0136787315923027
"876",0.0143444789335969
"877",0.00250744686308437
"878",0.0135682889626269
"879",0.0130714352806673
"880",-0.00327318000015937
"881",-0.00403622672191457
"882",0.0120335708350428
"883",0.0138219029632266
"884",0.0139742815623375
"885",0.00691188556350757
"886",-0.00615380972044065
"887",0.00111671985594414
"888",-0.0013552512707415
"889",0.00796472311062484
"890",0.0037635307709283
"891",0.0143378627002814
"892",-0.004995192831898
"893",-0.00511056462737784
"894",0.013573533540878
"895",0.0119018982772951
"896",0.0136849115394164
"897",0.00342677885061677
"898",0.0109528420539368
"899",-0.00122375823443188
"900",0.005121143868268
"901",-0.00119988932395112
"902",-0.00456976717512788
"903",0.0113391147968924
"904",-0.00525870423559512
"905",-0.00580681944156315
"906",-0.006170878477424
"907",0.0138706374689875
"908",0.0139881308540826
"909",0.0140577800973433
"910",0.0135954248726387
"911",0.0108316036089522
"912",0.00176310573442613
"913",-0.00457880673506885
"914",-0.00337773247682888
"915",0.0138747094978722
"916",0.0105285647022176
"917",0.0103244614726189
"918",-0.00120911246979481
"919",0.0120598022462031
"920",0.0103299582345847
"921",0.0142058819956344
"922",0.0138405450313531
"923",0.0140453733905794
"924",0.0142163094252521
"925",0.0143459434921464
"926",-0.00520069749504239
"927",-0.0031922299081844
"928",0.0137072174480884
"929",-0.00457260195485108
"930",-0.00488945665212556
"931",0.0138384408052524
"932",0.0123188004082063
"933",0.0117501395242992
"934",-0.00615625988877226
"935",0.00261723318491859
"936",0.0133814779354805
"937",-0.00699962480025999
"938",-0.00256811801670691
"939",-0.00539583386118041
"940",-0.00670689564810744
"941",0.0138901891004145
"942",0.0135608080609388
"943",0.0112876086112878
"944",0.0141961947736844
"945",0.013338348366345
"946",0.0135792488184358
"947",0.0116662164338089
"948",-0.00122380864574482
"949",-0.00347145970739042
"950",0.00385785827721876
"951",0.0135997498958395
"952",0.0138411043623015
"953",0.00722086967350642
"954",0.00591626177278258
"955",0.014082394921404
"956",-0.00272099702186956
"957",-0.00482771453220754
"958",0.0116481630250658
"959",-0.00339674889469957
"960",-0.00605385000869431
"961",0.000341748624686115
"962",0.014479894326637
"963",0.0133161657933849
"964",0.0135619886427015
"965",-0.00123958514396635
"966",-0.00344142370844652
"967",-0.00512284564131314
"968",0.0135335902193514
"969",0.013532538121341
"970",0.0114852869380346
"971",0.0139533445151324
"972",-4.7722690574946e-07
"973",0.0140606533429281
"974",0.00692213906309424
"975",0.0124949361577562
"976",0.00478883165454664
"977",0.0141502708343446
"978",-0.00182414019153152
"979",-0.00110433009644715
"980",-0.00454158452928424
"981",-0.00120950666583551
"982",0.00554317905052021
"983",0.0134891640761568
"984",0.00178701960707257
"985",0.0148007011969297
"986",0.0136401364548799
"987",0.0079335335881914
"988",0.0134605547605234
"989",-0.00662753135357908
"990",0.0136637773376771
"991",0.0139053304930113
"992",0.0138065150722808
"993",-0.00625445306995295
"994",0.0123480402362984
"995",0.0106358387345663
"996",0.0110762790693214
"997",0.0142261682985293
"998",0.00290237906711242
"999",-0.00592472402904139
"1000",0.0137232093040427
"1001",0.00257822603936917
"1002",0.0138485993190728
"1003",0.0125467278310242
"1004",-0.0052941740365145
"1005",0.0138244803353145
"1006",-0.000579369473975489
"1007",0.0102346322908834
"1008",0.0125338333066809
"1009",0.0135748236010211
"1010",0.013604366361905
"1011",0.00259032184617419
"1012",0.00174585884197907
"1013",-0.00571156088587961
"1014",0.013970872555963
"1015",0.00292818027949185
"1016",0.013842737625703
"1017",0.00581244656089413
"1018",0.0119311193572678
"1019",0.00435879742212005
"1020",0.0140719761549147
"1021",0.0129316132570753
"1022",0.00321907123028034
"1023",0.0108847262753703
"1024",-0.00429478331114553
"1025",0.00438259466368672
"1026",-0.00270788686855254
"1027",-0.00243276245412851
"1028",0.000447701267701017
"1029",0.0134938313613055
"1030",-0.00105699293489852
"1031",0.000265670202288071
"1032",0.00418795576458406
"1033",0.0102539892808173
"1034",0.0138440405401929
"1035",-0.00478341691856533
"1036",0.0148600147095311
"1037",0.0145605926272828
"1038",0.013426547365098
"1039",0.00260609100800593
"1040",-0.00193807359799096
"1041",0.0116813902063759
"1042",0.0140525938765474
"1043",-0.00461652667726221
"1044",-0.00327638970043623
"1045",-0.00336314447191047
"1046",0.0137710888217267
"1047",0.0130710095332735
"1048",0.0132243322101695
"1049",0.0135669403762284
"1050",0.0138405450313531
"1051",0.0110211326479498
"1052",0.0134182551036813
"1053",-0.000929684689067884
"1054",-0.00373630742420462
"1055",0.01216833006343
"1056",-0.00681622756753458
"1057",0.0133742067475302
"1058",0.0135605270914981
"1059",0.00462294048040143
"1060",0.0136373240545477
"1061",0.0139473954455407
"1062",0.0135325481921852
"1063",0.0139374403475669
"1064",0.00302997583137075
"1065",-0.00508285643819354
"1066",0.00387500419924665
"1067",0.0123023783750913
"1068",-0.00519665717861777
"1069",0.0143280693479611
"1070",0.0129756461149569
"1071",-0.00501481093303881
"1072",0.0115364229066878
"1073",0.0135499147077996
"1074",-0.00552688429959178
"1075",0.005121143868268
"1076",0.0138355476105047
"1077",0.00638813175268481
"1078",0.0135901153824317
"1079",0.0139104609017214
"1080",0.00144935209909987
"1081",0.013580293756281
"1082",0.0135713845286178
"1083",0.0136126275165733
"1084",0.0141007912918363
"1085",0.00178720922996377
"1086",0.0139159531167083
"1087",-0.0044043435112455
"1088",-0.00710442812964696
"1089",0.0118009362458713
"1090",0.0140730769573414
"1091",0.0138532102027184
"1092",0.0135924675600414
"1093",0.0137298472349687
"1094",0.0133466647831879
"1095",0.00250744686308437
"1096",-0.00177257254528858
"1097",0.0138602102199477
"1098",0.0114483998691228
"1099",-0.00543648176398462
"1100",0.0024965978516543
"1101",0.00681842932209323
"1102",0.0134671636093237
"1103",0.0110463610618772
"1104",0.0139023429485385
"1105",0.013857836316144
"1106",0.0135763710566096
"1107",-0.00340059303203894
"1108",0.00511929733598789
"1109",0.0139104609017214
"1110",0.00778347941200055
"1111",0.0129353976479455
"1112",0.0139003403403425
"1113",0.0136644941442592
"1114",0.00256572504750756
"1115",0.0134010455803726
"1116",-0.00436892967015324
"1117",0.0135896532396008
"1118",-0.00205711793305259
"1119",0.00301137157848123
"1120",0.00102298883297649
"1121",-0.00486542831931691
"1122",0.0138725230252288
"1123",0.0128917021804557
"1124",0.0121348796516232
"1125",-0.00492039887379274
"1126",0.00838458591623701
"1127",-0.0019741235100105
"1128",0.0135312901253061
"1129",0.0132792783465339
"1130",-0.00566321320304547
"1131",0.0107885839004145
"1132",-0.00495658641629989
"1133",0.0129373964691496
"1134",0.0131824375259918
"1135",-0.00141213240589898
